Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active
Minnesota,US,2020-05-12 3:32,43.98772283,-91.78081305,71,15,0,56
Michigan,US,2020-05-12 3:32,43.98794227,-84.8481986,12,2,0,10
Michigan,US,2020-05-12 3:32,43.98901072,-84.38774817,17,1,0,16
Michigan,US,2020-05-12 3:32,43.98992088,-85.32566756,9,0,0,9
Michigan,US,2020-05-12 3:32,43.99050893,-85.802173,2,0,0,2
Michigan,US,2020-05-12 3:32,43.99509218,-86.24988902,21,0,0,21
South Dakota,US,2020-05-12 3:32,44.0025835,-102.8240777,27,1,0,26
Minnesota,US,2020-05-12 3:32,44.00374114,-92.40209944,374,9,0,365
Vermont,US,2020-05-12 3:32,44.00470222,-72.37640104,8,0,0,8
Idaho,US,2020-05-12 3:32,44.00545243,-116.7647695,17,2,0,15
Minnesota,US,2020-05-12 3:32,44.00715262,-95.18138802,47,0,0,47
,Serbia,2020-05-12 3:32,44.0165,21.0059,10176,218,3290,6668
South Dakota,US,2020-05-12 3:32,44.02193107,-97.12926365,5,0,0,5
South Dakota,US,2020-05-12 3:32,44.02197882,-97.60992207,1,0,0,1
Minnesota,US,2020-05-12 3:32,44.02211116,-93.58720034,16,0,0,16
Minnesota,US,2020-05-12 3:32,44.02216709,-95.76328482,29,0,0,29
Minnesota,US,2020-05-12 3:32,44.02238415,-92.86244324,26,0,0,26
Minnesota,US,2020-05-12 3:32,44.02240351,-93.22627088,65,0,0,65
South Dakota,US,2020-05-12 3:32,44.02266214,-96.67081159,14,0,0,14
Minnesota,US,2020-05-12 3:32,44.02301619,-96.25841142,7,0,0,7
South Dakota,US,2020-05-12 3:32,44.02351092,-98.0909816,3,0,0,3
Vermont,US,2020-05-12 3:32,44.03217337,-73.14130877,62,2,0,60
Minnesota,US,2020-05-12 3:32,44.03554215,-94.06699781,67,0,0,67
Wyoming,US,2020-05-12 3:32,44.04057166,-106.5845174,15,1,0,14
New York,US,2020-05-12 3:32,44.04200959,-75.94653457,68,0,0,68
Maine,US,2020-05-12 3:32,44.05996956,-69.54227124,15,0,0,15
Michigan,US,2020-05-12 3:32,44.0636262,-83.89277559,27,1,0,26
Idaho,US,2020-05-12 3:32,44.06482372,-116.398376,16,0,0,16
South Dakota,US,2020-05-12 3:32,44.06637798,-98.62965972,6,1,0,5
Wisconsin,US,2020-05-12 3:32,44.06886922,-88.64477096,100,1,0,99
South Dakota,US,2020-05-12 3:32,44.07657829,-99.20814467,1,0,0,1
Wisconsin,US,2020-05-12 3:32,44.0816316,-88.21780273,41,1,0,40
Inner Mongolia,China,2020-05-12 3:32,44.0935,113.9448,209,1,188,20
Wisconsin,US,2020-05-12 3:32,44.11324419,-89.24317107,4,0,0,4
Maine,US,2020-05-12 3:32,44.11486325,-69.10529169,19,0,0,19
New York,US,2020-05-12 3:32,44.11630765,-73.77297842,32,0,0,32
Wisconsin,US,2020-05-12 3:32,44.11946801,-87.80928853,19,1,0,18
Oregon,US,2020-05-12 3:32,44.14230227,-120.356297,1,0,0,1
Maine,US,2020-05-12 3:32,44.1664747,-70.20380627,92,2,0,90
Idaho,US,2020-05-12 3:32,44.22800938,-111.4809943,3,0,0,3
Idaho,US,2020-05-12 3:32,44.24186819,-114.2855494,2,0,0,2
Minnesota,US,2020-05-12 3:32,44.24205652,-94.72562874,9,1,0,8
Wyoming,US,2020-05-12 3:32,44.24886082,-105.5474404,29,0,0,29
Vermont,US,2020-05-12 3:32,44.27343241,-72.61604978,38,1,0,37
Minnesota,US,2020-05-12 3:32,44.28424356,-92.23121312,13,0,0,13
Wisconsin,US,2020-05-12 3:32,44.30360275,-91.35893614,5,0,0,5
Wisconsin,US,2020-05-12 3:32,44.31864893,-90.80566792,14,1,0,13
Michigan,US,2020-05-12 3:32,44.33352407,-86.05626916,11,0,0,11
Michigan,US,2020-05-12 3:32,44.33473082,-84.61067651,20,0,0,20
Michigan,US,2020-05-12 3:32,44.33481032,-84.12725175,16,0,0,16
Michigan,US,2020-05-12 3:32,44.33772443,-85.09256478,16,1,0,15
Michigan,US,2020-05-12 3:32,44.33853602,-85.57712739,11,2,0,9
Minnesota,US,2020-05-12 3:32,44.35291112,-94.24710352,21,2,0,19
Minnesota,US,2020-05-12 3:32,44.3543376,-93.29658715,126,2,0,124
Michigan,US,2020-05-12 3:32,44.35486835,-83.63484895,55,8,0,47
South Dakota,US,2020-05-12 3:32,44.35919441,-103.7929428,9,0,0,9
South Dakota,US,2020-05-12 3:32,44.36956169,-97.4913945,0,0,0,0
South Dakota,US,2020-05-12 3:32,44.36974375,-96.79079945,14,0,0,14
Minnesota,US,2020-05-12 3:32,44.37136597,-93.72844721,30,0,0,30
Wisconsin,US,2020-05-12 3:32,44.37835084,-91.75332578,5,1,0,4
South Dakota,US,2020-05-12 3:32,44.39091534,-99.99661148,15,0,0,15
Minnesota,US,2020-05-12 3:32,44.40555844,-95.25207021,3,0,0,3
Maine,US,2020-05-12 3:32,44.40759555,-69.76738544,110,8,0,102
Minnesota,US,2020-05-12 3:32,44.40849741,-92.7234195,25,0,0,25
Minnesota,US,2020-05-12 3:32,44.41311883,-96.26688165,4,0,0,4
Minnesota,US,2020-05-12 3:32,44.41327865,-95.83806103,18,0,0,18
South Dakota,US,2020-05-12 3:32,44.41381872,-100.7349153,8,0,0,8
South Dakota,US,2020-05-12 3:32,44.41464384,-98.27858469,21,2,0,19
Wisconsin,US,2020-05-12 3:32,44.41578887,-88.46565023,117,2,0,115
Wisconsin,US,2020-05-12 3:32,44.4526553,-88.00411844,1924,18,0,1906
Idaho,US,2020-05-12 3:32,44.45275475,-116.7847688,2,0,0,2
Wisconsin,US,2020-05-12 3:32,44.45537896,-90.04158336,4,0,0,4
Vermont,US,2020-05-12 3:32,44.46322849,-73.08359212,432,37,0,395
Vermont,US,2020-05-12 3:32,44.46548598,-72.10314651,14,0,0,14
Wisconsin,US,2020-05-12 3:32,44.47068056,-88.96534501,13,1,0,12
Wisconsin,US,2020-05-12 3:32,44.47558711,-89.50152965,7,0,0,7
Maine,US,2020-05-12 3:32,44.4858305,-69.12061935,49,14,0,35
Oregon,US,2020-05-12 3:32,44.48899494,-122.5373154,103,8,0,95
Oregon,US,2020-05-12 3:32,44.49024544,-119.0068631,1,0,0,1
Oregon,US,2020-05-12 3:32,44.49167306,-123.4316987,49,5,0,44
New York,US,2020-05-12 3:32,44.4976179,-75.06550039,190,0,0,190
Maine,US,2020-05-12 3:32,44.49952995,-70.75682123,17,0,0,17
Wisconsin,US,2020-05-12 3:32,44.51727459,-87.61468386,29,1,0,28
Wyoming,US,2020-05-12 3:32,44.52157546,-109.5852825,1,0,0,1
Wyoming,US,2020-05-12 3:32,44.52405055,-107.9960365,3,0,0,3
South Dakota,US,2020-05-12 3:32,44.54708407,-99.00386459,1,0,0,1
South Dakota,US,2020-05-12 3:32,44.54747703,-99.48572582,1,0,0,1
South Dakota,US,2020-05-12 3:32,44.56676791,-102.7162741,4,0,0,4
Minnesota,US,2020-05-12 3:32,44.5796592,-94.23164924,4,0,0,4
Wisconsin,US,2020-05-12 3:32,44.58307413,-91.99949611,0,0,0,0
Wyoming,US,2020-05-12 3:32,44.58855102,-104.5697705,5,0,0,5
New York,US,2020-05-12 3:32,44.59040891,-74.29926032,17,0,0,17
Maine,US,2020-05-12 3:32,44.59816444,-68.38401854,10,1,0,9
Vermont,US,2020-05-12 3:32,44.60353043,-72.64356694,26,1,0,25
Oregon,US,2020-05-12 3:32,44.62806839,-121.17832,24,0,0,24
Michigan,US,2020-05-12 3:32,44.63899297,-86.01608482,4,0,0,4
Oregon,US,2020-05-12 3:32,44.64252874,-123.869912,6,0,0,6
Minnesota,US,2020-05-12 3:32,44.6490231,-93.53340251,155,1,0,154
Minnesota,US,2020-05-12 3:32,44.67172617,-93.06299363,471,15,0,456
South Dakota,US,2020-05-12 3:32,44.67385954,-97.18829593,2,0,0,2
Michigan,US,2020-05-12 3:32,44.68192279,-84.12939244,5,1,0,4
Nova Scotia,Canada,2020-05-12 3:32,44.682,-63.7443,1019,48,0,971
Michigan,US,2020-05-12 3:32,44.68255561,-84.61006219,57,4,0,53
Michigan,US,2020-05-12 3:32,44.6846864,-83.59507875,4,1,0,3
Michigan,US,2020-05-12 3:32,44.68512729,-85.09085699,18,2,0,16
New Hampshire,US,2020-05-12 3:32,44.69063265,-71.30633239,2,0,0,2
Michigan,US,2020-05-12 3:32,44.69565625,-85.55585247,20,5,0,15
Oregon,US,2020-05-12 3:32,44.70915557,-117.6749883,1,0,0,1
South Dakota,US,2020-05-12 3:32,44.71571812,-100.1278092,1,0,0,1
Minnesota,US,2020-05-12 3:32,44.71710183,-95.86842453,3,0,0,3
Wisconsin,US,2020-05-12 3:32,44.71850291,-92.4224416,13,0,0,13
Wisconsin,US,2020-05-12 3:32,44.726614,-91.28609183,57,0,0,57
Vermont,US,2020-05-12 3:32,44.72736416,-71.73579864,2,0,0,2
Minnesota,US,2020-05-12 3:32,44.72836381,-94.94553734,6,0,0,6
Wisconsin,US,2020-05-12 3:32,44.73483377,-90.61207486,24,4,0,20
New York,US,2020-05-12 3:32,44.74530905,-73.67875352,76,4,0,72
South Dakota,US,2020-05-12 3:32,44.75994309,-96.66943645,1,0,0,1
Idaho,US,2020-05-12 3:32,44.76728382,-115.5676773,2,0,0,2
Wisconsin,US,2020-05-12 3:32,44.78902246,-88.76443896,25,0,0,25
Wyoming,US,2020-05-12 3:32,44.79048913,-106.8862389,16,0,0,16
Vermont,US,2020-05-12 3:32,44.7975824,-73.29679772,4,0,0,4
Minnesota,US,2020-05-12 3:32,44.82017001,-93.8009918,92,1,0,91
Minnesota,US,2020-05-12 3:32,44.82367677,-94.27287017,13,0,0,13
Vermont,US,2020-05-12 3:32,44.82964024,-72.24562697,9,0,0,9
Vermont,US,2020-05-12 3:32,44.85627605,-72.91249563,99,5,0,94
South Dakota,US,2020-05-12 3:32,44.85834507,-97.72925109,2,0,0,2
Idaho,US,2020-05-12 3:32,44.89333571,-116.4545247,3,0,0,3
Wisconsin,US,2020-05-12 3:32,44.89792533,-89.75863384,25,1,0,24
Oregon,US,2020-05-12 3:32,44.90287942,-122.5815117,694,23,0,671
Oregon,US,2020-05-12 3:32,44.90322804,-123.4128888,87,6,0,81
South Dakota,US,2020-05-12 3:32,44.90608745,-103.5079318,0,0,0,0
South Dakota,US,2020-05-12 3:32,44.93837606,-98.34626602,4,0,0,4
Idaho,US,2020-05-12 3:32,44.9438088,-113.9309747,1,0,0,1
Michigan,US,2020-05-12 3:32,44.94430054,-85.80150326,9,0,0,9
Wisconsin,US,2020-05-12 3:32,44.94562799,-91.8962481,14,0,0,14
Wisconsin,US,2020-05-12 3:32,44.95856458,-87.30002707,22,3,0,19
Maine,US,2020-05-12 3:32,44.97330019,-70.44381045,31,1,0,30
South Dakota,US,2020-05-12 3:32,44.97788119,-97.18827677,15,0,0,15
South Dakota,US,2020-05-12 3:32,44.97881876,-101.6654622,1,0,0,1
Michigan,US,2020-05-12 3:32,44.99690221,-85.15503082,10,0,0,10
Minnesota,US,2020-05-12 3:32,44.9973857,-96.17488219,2,0,0,2
Wisconsin,US,2020-05-12 3:32,45.00422544,-88.70950714,2,0,0,2
Minnesota,US,2020-05-12 3:32,45.00761521,-93.47694895,3744,398,0,3346
Maine,US,2020-05-12 3:32,45.01607142,-67.62813524,2,0,0,2
Minnesota,US,2020-05-12 3:32,45.01625271,-93.09872295,986,47,0,939
Michigan,US,2020-05-12 3:32,45.02085831,-84.59898295,98,10,0,88
Minnesota,US,2020-05-12 3:32,45.02343421,-95.56403693,14,0,0,14
Wisconsin,US,2020-05-12 3:32,45.02715345,-88.26807503,28,0,0,28
Michigan,US,2020-05-12 3:32,45.0275929,-84.12696227,5,0,0,5
Wisconsin,US,2020-05-12 3:32,45.03437474,-92.45000068,29,0,0,29
Michigan,US,2020-05-12 3:32,45.03477666,-83.62212411,87,8,0,79
Minnesota,US,2020-05-12 3:32,45.03864533,-92.88429635,256,15,0,241
Wisconsin,US,2020-05-12 3:32,45.06939744,-91.28068855,30,0,0,30
South Dakota,US,2020-05-12 3:32,45.07082625,-99.14535601,1,0,0,1
,Croatia,2020-05-12 3:32,45.1,15.2,2196,91,1784,321
Minnesota,US,2020-05-12 3:32,45.12328869,-94.52839455,21,0,0,21
Montana,US,2020-05-12 3:32,45.13434354,-112.8984694,1,0,0,1
Minnesota,US,2020-05-12 3:32,45.1526059,-95.00586446,316,1,0,315
South Dakota,US,2020-05-12 3:32,45.15639647,-100.8709139,0,0,0,0
Oregon,US,2020-05-12 3:32,45.16292781,-121.1670954,15,1,0,14
South Dakota,US,2020-05-12 3:32,45.1723937,-96.77002276,3,0,0,3
Minnesota,US,2020-05-12 3:32,45.17297924,-93.96234781,110,1,0,109
Oregon,US,2020-05-12 3:32,45.18787398,-122.2179634,268,9,0,259
Montana,US,2020-05-12 3:32,45.22850116,-109.0274047,6,0,0,6
Oregon,US,2020-05-12 3:32,45.23330449,-123.3086963,49,7,0,42
Minnesota,US,2020-05-12 3:32,45.27476015,-93.24604565,571,29,0,542
Minnesota,US,2020-05-12 3:32,45.2829032,-95.68264092,8,0,0,8
Montana,US,2020-05-12 3:32,45.30080065,-111.9173017,8,1,0,7
Oregon,US,2020-05-12 3:32,45.30915495,-118.0068979,4,0,0,4
Wisconsin,US,2020-05-12 3:32,45.33737523,-89.73411273,1,0,0,1
Michigan,US,2020-05-12 3:32,45.34018577,-83.91498656,11,0,0,11
South Dakota,US,2020-05-12 3:32,45.367281,-97.60737498,10,0,0,10
Michigan,US,2020-05-12 3:32,45.37790017,-85.19614053,13,1,0,12
Wisconsin,US,2020-05-12 3:32,45.38553432,-88.033246,21,1,0,20
Maine,US,2020-05-12 3:32,45.40194593,-68.65020455,90,0,0,90
Oregon,US,2020-05-12 3:32,45.41501554,-120.6827834,1,0,0,1
Oregon,US,2020-05-12 3:32,45.41846568,-119.584546,12,0,0,12
Montana,US,2020-05-12 3:32,45.42335905,-107.492347,3,0,0,3
Wisconsin,US,2020-05-12 3:32,45.42372701,-91.84833627,11,0,0,11
Minnesota,US,2020-05-12 3:32,45.42712824,-96.41403739,2,0,0,2
South Dakota,US,2020-05-12 3:32,45.43019636,-100.0307514,5,0,0,5
Minnesota,US,2020-05-12 3:32,45.44447208,-93.77617511,114,1,0,113
Michigan,US,2020-05-12 3:32,45.44787015,-84.50122149,19,1,0,18
Wisconsin,US,2020-05-12 3:32,45.46130348,-92.44182875,5,0,0,5
Oregon,US,2020-05-12 3:32,45.46248721,-123.712066,6,0,0,6
Wisconsin,US,2020-05-12 3:32,45.47498854,-91.1333012,4,0,0,4
Montana,US,2020-05-12 3:32,45.48965095,-110.5264394,8,0,0,8
Minnesota,US,2020-05-12 3:32,45.5021011,-92.90861945,20,1,0,19
Maine,US,2020-05-12 3:32,45.51229767,-69.95995554,17,0,0,17
Oregon,US,2020-05-12 3:32,45.51872811,-121.6552036,13,0,0,13
Michigan,US,2020-05-12 3:32,45.52625509,-84.89083249,21,2,0,19
Montana,US,2020-05-12 3:32,45.54486106,-111.1692571,149,1,0,148
Oregon,US,2020-05-12 3:32,45.54747959,-122.4169351,899,53,0,846
Minnesota,US,2020-05-12 3:32,45.55192576,-94.61078221,1443,6,0,1437
Oregon,US,2020-05-12 3:32,45.55972701,-123.0955257,587,13,0,574
Minnesota,US,2020-05-12 3:32,45.56181234,-93.29487636,8,0,0,8
Oregon,US,2020-05-12 3:32,45.57894064,-117.183538,1,0,0,1
Michigan,US,2020-05-12 3:32,45.58038692,-87.55370409,6,0,0,6
Minnesota,US,2020-05-12 3:32,45.58606667,-95.44451209,5,0,0,5
Minnesota,US,2020-05-12 3:32,45.58613007,-96.00163705,1,0,0,1
South Dakota,US,2020-05-12 3:32,45.58994323,-98.35165355,127,0,0,127
Oregon,US,2020-05-12 3:32,45.59073056,-118.7353826,85,2,0,83
South Dakota,US,2020-05-12 3:32,45.62975048,-96.94672673,14,0,0,14
Wisconsin,US,2020-05-12 3:32,45.66678019,-88.77084892,4,0,0,4
Montana,US,2020-05-12 3:32,45.67071407,-109.3950061,1,0,0,1
Wisconsin,US,2020-05-12 3:32,45.68051754,-90.3609888,1,0,0,1
Minnesota,US,2020-05-12 3:32,45.69804958,-93.99514135,93,2,0,91
Wisconsin,US,2020-05-12 3:32,45.70677897,-89.51944105,7,0,0,7
South Dakota,US,2020-05-12 3:32,45.70889983,-101.1970473,1,0,0,1
South Dakota,US,2020-05-12 3:32,45.75870838,-97.59855639,1,0,0,1
South Dakota,US,2020-05-12 3:32,45.76626028,-99.22118798,1,0,0,1
Minnesota,US,2020-05-12 3:32,45.77298854,-96.47062949,3,0,0,3
Washington,US,2020-05-12 3:32,45.77568046,-122.4829204,352,20,0,332
Maine,US,2020-05-12 3:32,45.83839062,-69.2860223,1,0,0,1
Idaho,US,2020-05-12 3:32,45.84721541,-115.4634436,3,0,0,3
Wisconsin,US,2020-05-12 3:32,45.84963535,-88.39804137,2,0,0,2
Washington,US,2020-05-12 3:32,45.87325839,-120.7913598,20,3,0,17
Wisconsin,US,2020-05-12 3:32,45.87931905,-91.14504927,4,0,0,4
Wisconsin,US,2020-05-12 3:32,45.89838588,-91.79050449,1,0,0,1
Montana,US,2020-05-12 3:32,45.90018933,-112.6620092,11,0,0,11
Michigan,US,2020-05-12 3:32,45.9048491,-86.9080745,14,2,0,12
Minnesota,US,2020-05-12 3:32,45.93348491,-95.45335469,16,0,0,16
Minnesota,US,2020-05-12 3:32,45.93424769,-96.01139609,2,0,0,2
Minnesota,US,2020-05-12 3:32,45.93705297,-93.63236823,7,1,0,6
Montana,US,2020-05-12 3:32,45.93955949,-108.2691486,82,2,0,80
,Romania,2020-05-12 3:32,45.9432,24.9668,15588,982,7245,7361
Oregon,US,2020-05-12 3:32,45.94464254,-123.0890898,15,0,0,15
Minnesota,US,2020-05-12 3:32,45.9459309,-93.29275192,10,0,0,10
Oregon,US,2020-05-12 3:32,45.99712889,-123.660711,33,0,0,33
Michigan,US,2020-05-12 3:32,46.00999672,-87.86961634,5,2,0,3
Minnesota,US,2020-05-12 3:32,46.01265363,-94.27341528,14,0,0,14
Washington,US,2020-05-12 3:32,46.02408726,-121.9164403,3,0,0,3
Wisconsin,US,2020-05-12 3:32,46.05467334,-89.51719204,4,0,0,4
Montana,US,2020-05-12 3:32,46.05953325,-113.073353,3,0,0,3
Minnesota,US,2020-05-12 3:32,46.06996226,-94.89785296,38,0,0,38
Michigan,US,2020-05-12 3:32,46.07028979,-85.04980537,6,0,0,6
Montana,US,2020-05-12 3:32,46.08520862,-114.1189164,5,0,0,5
North Dakota,US,2020-05-12 3:32,46.10830372,-97.63217159,3,0,0,3
North Dakota,US,2020-05-12 3:32,46.11182017,-99.44145858,1,0,0,1
North Dakota,US,2020-05-12 3:32,46.11285362,-103.5203343,1,0,0,1
North Dakota,US,2020-05-12 3:32,46.11323337,-101.0440149,1,0,0,1
Minnesota,US,2020-05-12 3:32,46.12105238,-92.74070188,73,0,0,73
Montana,US,2020-05-12 3:32,46.14907081,-112.094396,3,0,0,3
,Slovenia,2020-05-12 3:32,46.1512,14.9955,1460,102,256,1102
Washington,US,2020-05-12 3:32,46.18894415,-117.2022851,18,2,0,16
Washington,US,2020-05-12 3:32,46.19074721,-122.6782231,66,0,0,66
Michigan,US,2020-05-12 3:32,46.19235734,-86.19972234,4,0,0,4
,France,2020-05-12 3:32,46.2276,2.2137,175479,26604,55561,93314
Washington,US,2020-05-12 3:32,46.23040051,-118.4775539,103,2,0,101
Idaho,US,2020-05-12 3:32,46.23315327,-116.434146,0,0,0,0
Washington,US,2020-05-12 3:32,46.23946995,-119.5120834,586,52,0,534
Wisconsin,US,2020-05-12 3:32,46.26302338,-90.24295041,2,1,0,1
North Dakota,US,2020-05-12 3:32,46.26440649,-96.94852979,9,0,0,9
North Dakota,US,2020-05-12 3:32,46.28398398,-100.2389766,1,1,0,0
Washington,US,2020-05-12 3:32,46.2918004,-123.4250831,4,0,0,4
Washington,US,2020-05-12 3:32,46.29442881,-117.9051983,1,0,0,1
Michigan,US,2020-05-12 3:32,46.29552653,-84.54353449,2,0,0,2
Wisconsin,US,2020-05-12 3:32,46.31956891,-90.67837132,2,0,0,2
Idaho,US,2020-05-12 3:32,46.32638236,-116.7500975,78,19,0,59
Montana,US,2020-05-12 3:32,46.33277565,-111.4955813,4,0,0,4
Minnesota,US,2020-05-12 3:32,46.35721532,-96.4684375,11,3,0,8
North Dakota,US,2020-05-12 3:32,46.35821257,-101.6390013,2,0,0,2
Montana,US,2020-05-12 3:32,46.3816474,-109.1768522,3,0,0,3
Minnesota,US,2020-05-12 3:32,46.40846929,-95.70835255,25,0,0,25
Michigan,US,2020-05-12 3:32,46.40862701,-89.69377193,4,1,0,3
Washington,US,2020-05-12 3:32,46.43197502,-117.5454032,0,0,0,0
Wisconsin,US,2020-05-12 3:32,46.43222285,-91.91595768,11,0,0,11
Michigan,US,2020-05-12 3:32,46.4338914,-87.64043701,51,10,0,41
North Dakota,US,2020-05-12 3:32,46.44737738,-103.4601547,3,0,0,3
North Dakota,US,2020-05-12 3:32,46.45621782,-97.65742504,3,0,0,3
Washington,US,2020-05-12 3:32,46.45738486,-120.7380126,1864,62,0,1802
Montana,US,2020-05-12 3:32,46.46652491,-109.8464636,1,0,0,1
Michigan,US,2020-05-12 3:32,46.47227431,-85.54471223,1,0,0,1
Minnesota,US,2020-05-12 3:32,46.48096553,-94.06755609,23,1,0,22
Montana,US,2020-05-12 3:32,46.49684637,-108.39498,1,0,0,1
Prince Edward Island,Canada,2020-05-12 3:32,46.5107,-63.4168,27,0,0,27
Wisconsin,US,2020-05-12 3:32,46.52868768,-91.19716729,3,1,0,2
Washington,US,2020-05-12 3:32,46.53351425,-118.9018212,420,16,0,404
Washington,US,2020-05-12 3:32,46.55418369,-123.7285716,9,0,0,9
New Brunswick,Canada,2020-05-12 3:32,46.5653,-66.4619,120,0,0,120
Washington,US,2020-05-12 3:32,46.57756476,-122.3925769,30,3,0,27
Minnesota,US,2020-05-12 3:32,46.58589171,-94.96968506,4,0,0,4
Minnesota,US,2020-05-12 3:32,46.59180601,-92.67601019,64,0,0,64
Montana,US,2020-05-12 3:32,46.59907074,-110.8898557,1,0,0,1
Minnesota,US,2020-05-12 3:32,46.60962049,-93.4116826,2,0,0,2
Maine,US,2020-05-12 3:32,46.65926321,-68.59841248,6,0,0,6
Michigan,US,2020-05-12 3:32,46.6652262,-89.31390481,0,0,0,0
Michigan,US,2020-05-12 3:32,46.6720582,-88.36363591,1,0,0,1
North Dakota,US,2020-05-12 3:32,46.71681782,-101.2822377,37,2,0,35
North Dakota,US,2020-05-12 3:32,46.80851182,-102.6576326,61,2,0,59
Idaho,US,2020-05-12 3:32,46.81587887,-116.7113698,5,0,0,5
,Switzerland,2020-05-12 3:32,46.8182,8.2275,30344,1845,26800,1699
,Mongolia,2020-05-12 3:32,46.8625,103.8467,42,0,14,28
Saint Pierre and Miquelon,France,2020-05-12 3:32,46.8852,-56.3159,1,0,1,0
Minnesota,US,2020-05-12 3:32,46.89289518,-96.48761922,247,17,0,230
Michigan,US,2020-05-12 3:32,46.89988536,-88.68495385,2,0,0,2
Washington,US,2020-05-12 3:32,46.90022523,-117.5241763,15,0,0,15
Washington,US,2020-05-12 3:32,46.9291895,-122.8290656,121,1,0,120
North Dakota,US,2020-05-12 3:32,46.93201724,-97.2444719,821,21,0,800
Minnesota,US,2020-05-12 3:32,46.93479392,-95.67158144,25,0,0,25
North Dakota,US,2020-05-12 3:32,46.93579637,-98.06605978,4,0,0,4
Minnesota,US,2020-05-12 3:32,46.95043611,-94.32603968,8,1,0,7
North Dakota,US,2020-05-12 3:32,46.97847375,-100.4645214,104,0,0,104
North Dakota,US,2020-05-12 3:32,46.97962541,-98.95637318,15,0,0,15
Washington,US,2020-05-12 3:32,46.98299757,-118.5601734,49,0,0,49
Montana,US,2020-05-12 3:32,47.03728583,-113.9213508,39,1,0,38
Washington,US,2020-05-12 3:32,47.03892768,-122.1405958,1582,58,0,1524
North Dakota,US,2020-05-12 3:32,47.11530482,-101.3406158,1,0,0,1
Washington,US,2020-05-12 3:32,47.12521214,-120.679439,40,0,0,40
Montana,US,2020-05-12 3:32,47.12610041,-112.394698,16,0,0,16
,Liechtenstein,2020-05-12 3:32,47.14,9.55,82,1,55,26
Washington,US,2020-05-12 3:32,47.14003705,-123.7820567,13,0,0,13
,Hungary,2020-05-12 3:32,47.1625,19.5033,3284,421,958,1905
Washington,US,2020-05-12 3:32,47.20753737,-119.4500749,183,3,0,180
Montana,US,2020-05-12 3:32,47.26331584,-109.2245206,0,0,0,0
Montana,US,2020-05-12 3:32,47.30797024,-111.3467922,16,2,0,14
North Dakota,US,2020-05-12 3:32,47.31213126,-101.8318399,4,0,0,4
Minnesota,US,2020-05-12 3:32,47.32557075,-95.80921485,3,1,0,2
Minnesota,US,2020-05-12 3:32,47.32628443,-96.45620947,10,0,0,10
Washington,US,2020-05-12 3:32,47.35007586,-123.1863685,28,1,0,27
North Dakota,US,2020-05-12 3:32,47.35423935,-102.6160468,12,0,0,12
,Moldova,2020-05-12 3:32,47.4116,28.3699,4995,175,1980,2840
North Dakota,US,2020-05-12 3:32,47.45367788,-97.16323288,1,0,0,1
North Dakota,US,2020-05-12 3:32,47.4571084,-98.88279923,1,0,0,1
Washington,US,2020-05-12 3:32,47.49137892,-121.8346131,7068,506,0,6562
Minnesota,US,2020-05-12 3:32,47.51009045,-93.63092229,33,0,0,33
,Austria,2020-05-12 3:32,47.5162,14.5501,15882,620,14061,1201
Washington,US,2020-05-12 3:32,47.57705241,-118.4194388,2,0,0,2
Minnesota,US,2020-05-12 3:32,47.57992111,-95.37790562,2,0,0,2
North Dakota,US,2020-05-12 3:32,47.58614526,-99.65904998,2,0,0,2
Minnesota,US,2020-05-12 3:32,47.6048407,-92.46879855,96,12,0,84
North Dakota,US,2020-05-12 3:32,47.60766714,-101.3182418,5,0,0,5
Washington,US,2020-05-12 3:32,47.62113146,-117.4046494,384,29,0,355
Washington,US,2020-05-12 3:32,47.63479026,-122.6436061,156,2,0,154
Minnesota,US,2020-05-12 3:32,47.64270764,-91.44557998,1,0,0,1
Montana,US,2020-05-12 3:32,47.64514965,-114.0898013,5,0,0,5
Idaho,US,2020-05-12 3:32,47.67282258,-116.7020872,64,0,0,64
North Dakota,US,2020-05-12 3:32,47.71701474,-98.90432337,2,0,0,2
Washington,US,2020-05-12 3:32,47.7361335,-119.692937,114,2,0,112
North Dakota,US,2020-05-12 3:32,47.7413337,-103.395905,15,0,0,15
Washington,US,2020-05-12 3:32,47.75003077,-123.5609704,29,0,0,29
Minnesota,US,2020-05-12 3:32,47.77372465,-96.40134647,53,1,0,52
Montana,US,2020-05-12 3:32,47.78668011,-104.5610786,3,0,0,3
Heilongjiang,China,2020-05-12 3:32,47.862,127.7615,945,13,924,8
Washington,US,2020-05-12 3:32,47.87046092,-120.6173956,149,6,0,143
Minnesota,US,2020-05-12 3:32,47.87197525,-96.09561104,2,0,0,2
North Dakota,US,2020-05-12 3:32,47.92093639,-97.45450447,287,2,0,285
North Dakota,US,2020-05-12 3:32,47.9226426,-98.19038437,1,0,0,1
Minnesota,US,2020-05-12 3:32,47.97373527,-94.93732139,6,0,0,6
